"","seqnames","start","end","width","strand","Conc","Conc_Pantr2KO","Conc_WT","Fold","p.value","FDR"
"606","chr7",129801545,129801745,201,"*",6.18345412823069,6.65971765678109,5.46764590730396,0.214309637844334,0.041306802107883,0.589812955423658
"607","chr17",43229931,43230131,201,"*",4.72725281608702,5.20061143525479,4.01805988235669,0.215312208305094,0.0413275897851725,0.589812955423658
"608","chr8",78598340,78598540,201,"*",5.2379199286196,5.68319332421988,4.59051550107127,0.225480397092672,0.0413840165777623,0.589812955423658
"609","chr15",17801476,17801676,201,"*",5.22692332199488,5.69989643298007,4.51860502439445,0.215747286302331,0.0414263752842779,0.589812955423658
"610","chr1",132065074,132065274,201,"*",5.22340699623382,5.69398502058674,4.52050558032998,0.216067725591981,0.0414302054455629,0.589812955423658
"611","chr10",93641134,93641334,201,"*",5.08150741136047,5.54218925943948,4.4006811818077,0.219419686080491,0.0414369695332856,0.589812955423658
"612","chr1",190911728,190911928,201,"*",5.65959370736358,6.09199057677333,5.03927297809503,0.230457822453074,0.0414477239049559,0.589812955423658
"613","chr4_GL456216_random",32578,32778,201,"*",6.95896763901563,7.40101144823049,6.3184268784056,0.22660616079455,0.0415652252017499,0.589812955423658
"614","chr3",50694639,50694839,201,"*",5.09272277658034,5.54369100795482,4.43309738163553,0.223527467328661,0.0415757469664867,0.589812955423658
"615","chr11",23140816,23141016,201,"*",6.78208659369524,7.2308016221179,6.12731467025631,0.224032906275576,0.0415902397978282,0.589812955423658
"616","chr3",58122784,58122984,201,"*",5.00680852470334,5.46600777132499,4.32924770631783,0.220050731518209,0.0416633950063348,0.589812955423658
"617","chr4",156077595,156077795,201,"*",4.08806999501073,4.61838777488293,3.24058499842748,0.192642938979862,0.0416666673964738,0.589812955423658
"618","chr2",107853595,107853795,201,"*",5.32031172734664,5.78159588106383,4.63815585227062,0.219362122204601,0.0417409342606287,0.589812955423658
"619","chr12",16181561,16181761,201,"*",5.49557003424383,5.95211329753681,4.82383222903046,0.220970345825781,0.0418895290318793,0.589812955423658
"620","chr10",94623653,94623853,201,"*",4.99233029567502,5.4378744576869,4.34434823607394,0.224308885568508,0.0419293890232777,0.589812955423658
"621","chr16",13966856,13967056,201,"*",5.29715596910637,5.77576790673826,4.57596770018778,0.212641624133002,0.0419472999393166,0.589812955423658
"622","chr3",145854526,145854726,201,"*",5.01246839928687,5.49360294775267,4.28546873715528,0.211388972865494,0.0419688243519446,0.589812955423658
"623","chr11",58954480,58954680,201,"*",6.99463600767651,7.42602360059865,6.37640670679457,0.229741465055987,0.0419846261007658,0.589812955423658
"624","chr7",122288992,122289192,201,"*",5.91669782925918,6.32810267190266,5.33897331571844,0.237103469071445,0.0420389908393356,0.589812955423658
"625","chr7",127406725,127406925,201,"*",5.41432792774397,5.84868628932991,4.78992968876827,0.227838432337804,0.0422193788664377,0.589812955423658
"626","chr8",54928054,54928254,201,"*",4.57426125963778,5.08851738509809,3.76769865131185,0.198665708952297,0.0422932843237941,0.589812955423658
"627","chr3",137547552,137547752,201,"*",5.31425504429457,5.75684715485873,4.67255238798531,0.225368219233787,0.0422958442493704,0.589812955423658
"628","chr2",102406367,102406567,201,"*",5.04896875076465,5.4917526738866,4.40685930247413,0.224963870185735,0.0423490519204945,0.589812955423658
"629","chr7",25676570,25676770,201,"*",6.41590270589781,6.87856434053058,5.73069920729295,0.21740068682052,0.0424300976480687,0.589812955423658
"630","chr19",6241514,6241714,201,"*",6.94525015465192,7.37998630921688,6.32006460391511,0.227689169125117,0.0425115635520281,0.589812955423658
"631","chr18",88971615,88971815,201,"*",6.1538774255826,6.56486221835868,5.57698634330142,0.236500344723864,0.0425636294331303,0.589812955423658
"632","chr18",38791960,38792160,201,"*",5.58624293336232,6.02774920715186,4.94683991885249,0.224938445646317,0.0427013150245156,0.589812955423658
"633","chr6",148946406,148946606,201,"*",6.2308608293635,6.6698677404241,5.59673066447491,0.225969869269384,0.0427023475215345,0.589812955423658
"634","chr12",113098086,113098286,201,"*",5.16572450259622,5.62319672992905,4.49195391397627,0.219032095326162,0.0427055641628613,0.589812955423658
"635","chr12",69476831,69477031,201,"*",4.71469368099826,5.17887857070357,4.02610912484799,0.216049839160161,0.0427074287751816,0.589812955423658
"636","chr2",169790800,169791000,201,"*",6.36773767898058,6.80149656120953,5.74458743730072,0.227367940017752,0.0427468757933564,0.589812955423658
"637","chr17",29660523,29660723,201,"*",6.62720119689656,7.05516150844359,6.01604053504104,0.229747551833548,0.042797132611578,0.589812955423658
"638","chr14",16733616,16733816,201,"*",6.29360149032713,6.73533111537522,5.65372589153903,0.224627391627266,0.0429222100390116,0.589812955423658
"639","chr19",49964776,49964976,201,"*",4.80087089744357,5.27005765772448,4.10110263033542,0.21446818787361,0.0429235505851744,0.589812955423658
"640","chr10",17948006,17948206,201,"*",6.31778696318577,6.76525127004832,5.66569884534406,0.222372832773738,0.0429258643166635,0.589812955423658
"641","chr10",32869638,32869838,201,"*",5.02529634671465,5.49282574168229,4.32924770631783,0.214327077361671,0.0429302835780097,0.589812955423658
"642","chr6",125313807,125314007,201,"*",5.71266654711976,6.15182981649688,5.07820734844629,0.225351905772145,0.0429391403092994,0.589812955423658
"643","chr7",123068880,123069080,201,"*",6.04398450661759,6.48252010301409,5.4108454869079,0.225620269591726,0.0429535572526985,0.589812955423658
"644","chr7",16387739,16387939,201,"*",6.11898579638713,6.53275326398725,5.53656000983797,0.234395947947969,0.0430001339598853,0.589812955423658
"645","chr4",97676672,97676872,201,"*",5.57639871128778,6.01187739657731,4.94966388884477,0.226556605358829,0.043000912098303,0.589812955423658
"646","chr13",105538036,105538236,201,"*",4.37395278049882,4.88836029595192,3.56701191868249,0.197736040165865,0.0430317675709999,0.589812955423658
"647","chr6",88971895,88972095,201,"*",5.09579958776588,5.54725857755247,4.43511390641112,0.220204352746334,0.0430365173552126,0.589812955423658
"648","chr14",52331181,52331381,201,"*",5.0071357164914,5.46253479404019,4.33789592447926,0.218389143506109,0.0430572823764682,0.589812955423658
"649","chr16",88635218,88635418,201,"*",4.52549371396357,5.01167134508837,3.78677472289619,0.207842418567763,0.0430795667989865,0.589812955423658
"650","chr9",69234640,69234840,201,"*",4.87814607243589,5.3424869748599,4.18921457667451,0.214579276031353,0.0433004668014399,0.589812955423658
"651","chr15",8099118,8099318,201,"*",5.84833400119829,6.26345653909152,5.26320140820927,0.233586311025018,0.0433214047246938,0.589812955423658
"652","chr10",22609163,22609363,201,"*",4.55664865156357,5.03498498318365,3.83609327200227,0.209932097897572,0.0433236528161078,0.589812955423658
"653","chr11",100759104,100759304,201,"*",4.5733224364896,5.0614753901538,3.82997577585419,0.206058772743609,0.0433622923593449,0.589812955423658
"654","chr6",29985245,29985445,201,"*",4.58249761419112,5.07454039481415,3.82997577585419,0.204393885650064,0.0433927910990894,0.589812955423658
"655","chr14",31669741,31669941,201,"*",5.38323664617242,5.83316220505654,4.7258601734764,0.220807803393504,0.0435627881650563,0.589812955423658
"656","chr3",98013390,98013590,201,"*",6.21468058598606,6.62763572086253,5.63387381874275,0.233945461311507,0.0436053232859331,0.589812955423658
"657","chrX",37085319,37085519,201,"*",5.66538431689571,6.08851738509809,5.06409310744881,0.230049935523529,0.0436103726084273,0.589812955423658
"658","chr13",36613039,36613239,201,"*",3.75642116314862,4.33544719067726,2.77408540886016,0.173693847232558,0.0436226666768474,0.589812955423658
"659","chr15",36608989,36609189,201,"*",7.47036617205463,7.89750866467118,6.86088465400694,0.228525588193214,0.0436360163301039,0.589812955423658
"660","chr19",55743520,55743720,201,"*",5.64276782527091,6.07856544847382,5.01536679067139,0.225297926268226,0.0437008497901932,0.589812955423658
"661","chr3",97624139,97624339,201,"*",5.08010349560937,5.57510474744095,4.32054733371983,0.202718486418947,0.0438377491385092,0.589812955423658
"662","chr12",38843810,38844010,201,"*",4.01053495312503,4.54369100795482,3.15564784962242,0.188768519715993,0.043874821942271,0.589812955423658
"663","chr9",116892144,116892344,201,"*",4.92629000659425,5.37990648862612,4.26092948937464,0.218548686879214,0.0439135031138756,0.589812955423658
"664","chr1",52043232,52043432,201,"*",4.50855289346306,5.00908657209237,3.73571036190971,0.201371204088454,0.0439653540731985,0.589812955423658
"665","chr11",69913867,69914067,201,"*",6.31319947709698,6.72654535171872,5.73161428677621,0.2330766422315,0.0439739545765705,0.589812955423658
"666","chr13",36296024,36296224,201,"*",4.18258207738908,4.69854886249435,3.37173722361734,0.194569261483912,0.0439862553108829,0.589812955423658
"667","chr3",62506929,62507129,201,"*",6.09642023417399,6.53658184791046,5.45985754876507,0.223128016413177,0.0439992316354352,0.589812955423658
"668","chr7",128849292,128849492,201,"*",4.90217118468381,5.3636069731787,4.21968028105978,0.215612754460027,0.043999945618901,0.589812955423658
"669","chr15",25413682,25413882,201,"*",5.93147288887088,6.35453226275024,5.33033157292935,0.229554055969586,0.0440144304894369,0.589812955423658
"670","chr8",10130961,10131161,201,"*",6.06789054353954,6.50912807346122,5.42905585655164,0.223100333085411,0.0440275209388547,0.589812955423658
"671","chr12",8302020,8302220,201,"*",4.76860670391607,5.2620888188141,4.01266866236447,0.20280012246596,0.0440301250400994,0.589812955423658
"672","chr4",108118425,108118625,201,"*",5.96512842110881,6.4166912172709,5.30421831935218,0.218935278586645,0.0440420100852657,0.589812955423658
"673","chr4",98702523,98702723,201,"*",3.98555430012486,4.53350926085254,3.09120072052309,0.182263248157055,0.0441060387433713,0.589812955423658
"674","chr8",15949850,15950050,201,"*",4.99894293130579,5.4525613095707,4.33357829559388,0.217481468008984,0.0441693424818489,0.589812955423658
"675","chr15",68258732,68258932,201,"*",6.59369789775323,7.01581038120429,5.99448048287267,0.229606144833538,0.0441938591140759,0.589812955423658
"676","chrX",145505158,145505358,201,"*",6.05383493781414,6.47041223997218,5.46578789220576,0.231806500831319,0.0441981642079733,0.589812955423658
"677","chr3",97312169,97312369,201,"*",5.02367601950444,5.47401590009741,4.36540651776079,0.219114722631368,0.044259933170068,0.589812955423658
"678","chr16",27388821,27389021,201,"*",6.57582179762978,6.99414410084167,5.98426716649625,0.230949051258518,0.0442667777368257,0.589812955423658
"679","chr11",88067903,88068103,201,"*",6.3726428897748,6.79167852540485,5.7796507219605,0.230645239857372,0.0442743851755405,0.589812955423658
"680","chr7",118984081,118984281,201,"*",5.05182305919686,5.49884557983086,4.4006811818077,0.21991577749044,0.0444065839066829,0.589812955423658
"681","chr1",189007762,189007962,201,"*",5.40511687260334,5.83960704411014,4.78044401703964,0.224632613929426,0.0444168372830593,0.589812955423658
"682","chr5",9161618,9161818,201,"*",6.99559630433645,7.44794963677171,6.33297545484202,0.217830256203298,0.0444172253060693,0.589812955423658
"683","chr3",61738650,61738850,201,"*",4.72727404042628,5.22518831515832,3.9607437310095,0.201463673169215,0.0444293912066821,0.589812955423658
"684","chrX",60404781,60404981,201,"*",6.58646440960757,7.01004268126149,5.98426716649625,0.228527930913688,0.0444458364694529,0.589812955423658
"685","chr11",112840089,112840289,201,"*",5.34283775047241,5.80106346770252,4.66741528571862,0.215553643225654,0.0444785353830209,0.589812955423658
"686","chr1",192855985,192856185,201,"*",4.63924815363779,5.11265594643289,3.92994360044258,0.21022562373484,0.0445030598320976,0.589812955423658
"687","chr6",5110484,5110684,201,"*",5.89499943509892,6.32428087155804,5.28112009090026,0.225932710746744,0.0445562927447835,0.589812955423658
"688","chr4",138710662,138710862,201,"*",3.90671534837219,4.47026229408068,2.96911825028364,0.178079464215423,0.0445758766637938,0.589812955423658
"689","chr12",107516655,107516855,201,"*",5.68048063390025,6.13708374908531,5.00861198492203,0.216432781359516,0.0445962904251821,0.589812955423658
"690","chr9",37085402,37085602,201,"*",5.36655072273086,5.80866525406592,4.7258601734764,0.221817026435049,0.0446336891714549,0.589812955423658
"691","chr9",110836174,110836374,201,"*",5.4522390142859,5.91315524981489,4.77089556432553,0.214685149877446,0.0446488183542564,0.589812955423658
"692","chr13",73847508,73847708,201,"*",5.44126378478445,5.86704718950362,4.83456632813736,0.227447837993014,0.0446521708708677,0.589812955423658
"693","chr14",79955277,79955477,201,"*",4.19521511443832,4.72115399187824,3.35904790958131,0.190813940033436,0.0447181809071628,0.589812955423658
"694","chr1",69157464,69157664,201,"*",5.63758890224334,6.08309576987098,4.98968642376156,0.22038480541437,0.0447186631616829,0.589812955423658
"695","chr16",13671817,13672017,201,"*",6.69064245971381,7.11796780768332,6.08078575569359,0.226662079664907,0.0447287414182259,0.589812955423658
"696","chr16",34004212,34004412,201,"*",6.22677902771502,6.68630335482526,5.54850314298908,0.214644347612689,0.0447293301373884,0.589812955423658
"697","chrX",48034659,48034859,201,"*",5.0868713255321,5.53606144215759,4.43107803431988,0.218755670350021,0.0447376246126559,0.589812955423658
"698","chr18",67481565,67481765,201,"*",5.5385725312404,5.97772387648322,4.90413842910713,0.222045149789255,0.0447401699600707,0.589812955423658
"699","chr5",77838260,77838460,201,"*",5.63401952031004,6.0778505439644,4.98968642376156,0.220873869471355,0.0447655341214656,0.589812955423658
"700","chr9",4795979,4796179,201,"*",6.6663066743432,7.07294498156651,6.09799726882621,0.23424612921488,0.0447874919416005,0.589812955423658
"701","chr18",82531961,82532161,201,"*",6.13304204235036,6.58485962132205,5.47158090567629,0.217568392881465,0.0447991739849566,0.589812955423658
"702","chr3",148343884,148344084,201,"*",6.19017697128198,6.62355180824464,5.56782539661122,0.224496458179515,0.0448245587738827,0.589812955423658
"703","chr3",101577466,101577666,201,"*",6.65571537537816,7.0881624344003,6.03529052551451,0.22470981886697,0.044824905528987,0.589812955423658
"704","chr6",33804834,33805034,201,"*",4.80158317323771,5.27221503763228,4.09856031103581,0.210458132477769,0.0448667281246204,0.589812955423658
"705","chr2",84296570,84296770,201,"*",4.85585649875596,5.34884023949356,4.10110263033542,0.202902231082563,0.0449128614810482,0.589812955423658
"706","chr6",133105224,133105424,201,"*",6.05276586523749,6.45700695794865,5.48915677486309,0.234813596038876,0.0449369236897722,0.589812955423658
"707","chr12",50120357,50120557,201,"*",4.96714857559075,5.42416194716806,4.29438258870667,0.215113546034146,0.0449734455464678,0.589812955423658
"708","chr18",78972995,78973195,201,"*",5.16301733323794,5.59971211688089,4.53373982592993,0.22250318779087,0.0450020184868452,0.589812955423658
"709","chr7",127273977,127274177,201,"*",5.25524084105044,5.69694375451718,4.61542177274405,0.220998994595415,0.0450516029886368,0.589812955423658
"710","chr1",137201001,137201201,201,"*",5.05439073329498,5.50068678507229,4.40480286716909,0.218587099452126,0.0451151920379899,0.589812955423658
"711","chr11",70654683,70654883,201,"*",5.18305644673713,5.61427756208763,4.56517169008739,0.224591077107274,0.0451433685358439,0.589812955423658
"712","chr7",16310108,16310308,201,"*",6.08474811082528,6.52734438520345,5.44303662578008,0.220676918247193,0.0451643308974966,0.589812955423658
"713","chr2",144172497,144172697,201,"*",5.36453550507013,5.81879668314986,4.69777376059001,0.215700512486986,0.0451782221553214,0.589812955423658
"714","chr11",18941033,18941233,201,"*",5.33357261963791,5.78676643119412,4.66912968639194,0.216191088293427,0.0452045345583663,0.589812955423658
"715","chr13",37152132,37152332,201,"*",5.81873358357349,6.29029900171402,5.11360256707049,0.20995411957119,0.0452045995527587,0.589812955423658
"716","chr2",52857660,52857860,201,"*",6.62761309113345,7.037422603504,6.05305007022665,0.232419997857962,0.0452207657263875,0.589812955423658
"717","chr4",139771169,139771369,201,"*",5.93724550750507,6.36419344359897,5.32816302480773,0.226054161567141,0.04527606072149,0.589812955423658
"718","chr9",104128151,104128351,201,"*",4.07568141412598,4.6101556059037,3.21733872556379,0.186888643130691,0.0452952720227806,0.589812955423658
"719","chr15",37451464,37451664,201,"*",3.91031877721934,4.46332848637521,3.00213850911071,0.178670576327541,0.0452968885662704,0.589812955423658
"720","chr8",80913092,80913292,201,"*",5.84419943553268,6.28029935946721,5.21616652110539,0.222799726351493,0.0453243307014052,0.589812955423658
"721","chr9",116912254,116912454,201,"*",5.43541913603132,5.88717781713473,4.77408540886016,0.217116389988258,0.0453372773615818,0.589812955423658
"722","chr10",127030630,127030830,201,"*",5.13180214690149,5.56985262790619,4.49968224606031,0.221866038697725,0.0453409493371173,0.589812955423658
"723","chr13",10653474,10653674,201,"*",4.47948430006591,4.96921147363825,3.73243443269176,0.202934853942114,0.0454050133107665,0.589812955423658
"724","chr2",145588485,145588685,201,"*",4.55320459098439,5.03137163150412,3.83303776644744,0.206637560226386,0.0454225800614986,0.589812955423658
"725","chr13",63627397,63627597,201,"*",3.95368091492667,4.49360294775267,3.08093397875271,0.183289840645684,0.0454403039400995,0.589812955423658
"726","chr12",5101543,5101743,201,"*",5.64106801894455,6.09961652209082,4.96493706716245,0.213858299476405,0.045444163193723,0.589812955423658
"727","chr13",90840989,90841189,201,"*",4.42318798258064,4.90864044703151,3.6861625663212,0.203263319994643,0.0454567238736337,0.589812955423658
"728","chr11",26387368,26387568,201,"*",6.52236455183109,6.94991780334711,5.91204002789394,0.225488631719111,0.0454881817373041,0.589812955423658
"729","chr4",25799871,25800071,201,"*",6.48383203956996,6.91464727540361,5.86678678546601,0.223993758609531,0.0455147405708511,0.589812955423658
"730","chr18",5334337,5334537,201,"*",6.58329623686585,6.98389856442841,6.02677787229372,0.235173905509814,0.0455374543662158,0.589812955423658
"731","chr1",62784121,62784321,201,"*",4.81975800460747,5.276177090383,4.14829161191298,0.214840224686592,0.0455603536466381,0.589812955423658
"732","chr15",65786977,65787177,201,"*",5.65298777744854,6.0815458162198,5.04059802308157,0.224722160419153,0.0455622384853553,0.589812955423658
"733","chr6",128764227,128764427,201,"*",8.13552810410821,8.61500447713759,7.41235219556726,0.205751383985527,0.0455724292804071,0.589812955423658
"734","chrX",111894773,111894973,201,"*",3.94291436890114,4.48462472381984,3.06539556152899,0.183587899164303,0.0455760044283655,0.589812955423658
"735","chr18",81628847,81629047,201,"*",4.50819412260228,5.01533431320541,3.71925581863103,0.19663267138815,0.045581517701059,0.589812955423658
"736","chr10",8804408,8804608,201,"*",6.23168200014147,6.69216486998807,5.55129464244633,0.212724191993453,0.0455958527070248,0.589812955423658
"737","chr10",13917057,13917257,201,"*",6.24740072475528,6.69546514603735,5.59402579129416,0.21750095302443,0.0456616365558691,0.589812955423658
"738","chr19",43440528,43440728,201,"*",4.70489231029306,5.16343129555326,4.02878225669143,0.213126352128748,0.0457782056851007,0.589812955423658
"739","chr3",59312059,59312259,201,"*",4.8574440225412,5.31566683074758,4.18202794053946,0.213586909054451,0.0458244269519086,0.589812955423658
"740","chr10",21082591,21082791,201,"*",5.54717593894331,5.98015480099958,4.92564715527687,0.222854108364718,0.0458278584124502,0.589812955423658
"741","chr10",79853459,79853659,201,"*",6.61325694589673,7.03932392943574,6.00597924410341,0.225278401396249,0.045838742319288,0.589812955423658
"742","chr3",94443190,94443390,201,"*",6.54919886249097,6.9913570717718,5.90841579240795,0.219371881518031,0.0459004183430176,0.589812955423658
"743","chr9",67565877,67566077,201,"*",6.05411458035844,6.50652775512669,5.39136410916588,0.215821663187662,0.0459139261750924,0.589812955423658
"744","chr13",21172649,21172849,201,"*",4.99239113538104,5.43595126439753,4.34863380085109,0.218495285589429,0.0459559725947008,0.589812955423658
"745","chr13",75943656,75943856,201,"*",5.78840150356556,6.22565617917572,5.15795111331528,0.22134494587337,0.0459863561076542,0.589812955423658
"746","chr7",139871108,139871308,201,"*",4.78178320959413,5.23778546010966,4.11122734219622,0.21414718181054,0.0460095839342754,0.589812955423658
"747","chr8",118753781,118753981,201,"*",5.05294323171848,5.51475095802901,4.36963007347406,0.210965106052632,0.0460938142681778,0.589812955423658
"748","chr4",59189184,59189384,201,"*",6.09374761828243,6.50667397895138,5.51299814944733,0.229948166209817,0.0461123021272973,0.589812955423658
"749","chr16",36041050,36041250,201,"*",5.88299305459796,6.30971297017859,5.27437803299291,0.224764159878066,0.046118882070586,0.589812955423658
"750","chr16",37473032,37473232,201,"*",5.39853446496442,5.82985497373042,4.78044401703964,0.223064372808248,0.0461344310915087,0.589812955423658
"751","chr10",126333806,126334006,201,"*",4.5363195181811,5.03244168041878,3.77408540886016,0.199658268378245,0.0461378433844769,0.589812955423658
"752","chr4",4971978,4972178,201,"*",5.10467851261466,5.54547589551179,4.46677391708903,0.219394852433083,0.0461427228204225,0.589812955423658
"753","chr9",81633023,81633223,201,"*",5.09674989822458,5.53095255664125,4.47267595607592,0.221656450121534,0.0461554797484458,0.589812955423658
"754","chr6",73248355,73248555,201,"*",5.87461512676447,6.30655883816491,5.25523399011972,0.22306650469305,0.0461562940052622,0.589812955423658
"755","chr6",57859754,57859954,201,"*",4.37628973319092,4.87109584915208,3.61719904708235,0.199487030559813,0.0461728140393452,0.589812955423658
"756","chr14",119857510,119857710,201,"*",4.06288362501169,4.59064611117857,3.22201804226893,0.187370298355161,0.0461780328040898,0.589812955423658
"757","chr4",141900053,141900253,201,"*",6.43155697989845,6.85483258994341,5.82997577585419,0.225784627254719,0.046186893116967,0.589812955423658
"758","chr18",33463940,33464140,201,"*",7.18400208113121,7.61150220905484,6.57378662469588,0.224187662722368,0.0462016965898553,0.589812955423658
"759","chr6",36881039,36881239,201,"*",4.89762182246935,5.35699418098361,4.21968028105978,0.212260165131772,0.0462380214695016,0.589812955423658
"760","chr14",58072056,58072256,201,"*",5.74999381839199,6.18768400322275,5.11863013201563,0.220389194135782,0.0462456628388474,0.589812955423658
"761","chr2",49452007,49452207,201,"*",6.92904616748279,7.33273104807793,6.36652436612801,0.232886943445237,0.0462869643006904,0.589812955423658
"762","chr9",103076833,103077033,201,"*",6.13901955262583,6.57781176532371,5.50534100952887,0.219880278194344,0.0463811506147314,0.589812955423658
"763","chr7",115666916,115667116,201,"*",5.45361771007766,5.88540227967563,4.83456632813736,0.2219133040933,0.0464713413922628,0.589812955423658
"764","chr2",29964407,29964607,201,"*",5.97419444806647,6.38190581010885,5.40377354924539,0.231068383555231,0.0465072800314012,0.589812955423658
"765","chr17",63500247,63500447,201,"*",6.0650312829357,6.47746138162348,5.48526948867655,0.229659038490636,0.0465101917501161,0.589812955423658
"766","chr9",48760534,48760734,201,"*",6.29803830535818,6.73578439483969,5.6665573207973,0.220060223538254,0.0465364167189075,0.589812955423658
"767","chr13",71064994,71065194,201,"*",5.56292561070703,5.99190724249323,4.94966388884477,0.223501236355423,0.0465710177392356,0.589812955423658
"768","chr2",152414810,152415010,201,"*",6.01306410768221,6.43514236252597,5.41391616716166,0.225722636287036,0.0466115931728183,0.589812955423658
"769","chr14",62600125,62600325,201,"*",3.91445420681085,4.48462472381984,2.95794138692574,0.172834697298419,0.0466558342196227,0.589812955423658
"770","chr13",66933009,66933209,201,"*",7.07181473375328,7.5285809221974,6.39958949834112,0.212388742418653,0.0467848596811962,0.589812955423658
"771","chr16",40290197,40290397,201,"*",6.07988702313156,6.49399139383358,5.49678897088365,0.228354394968292,0.0468021278543717,0.589812955423658
"772","chr12",108320637,108320837,201,"*",4.82193448989714,5.28047040665405,4.14583117363625,0.211301322873992,0.0468868430351137,0.589812955423658
"773","chr18",13446175,13446375,201,"*",4.48988076837202,4.98949605675591,3.71925581863103,0.196861650748,0.046926711457219,0.589812955423658
"774","chr5",140791018,140791218,201,"*",6.4498672281084,6.86358849388176,5.86753359729553,0.228341375350211,0.046928171008498,0.589812955423658
"775","chr13",104499817,104500017,201,"*",5.6289433819582,6.08257930365255,4.96354064226792,0.213685121128594,0.046933170549013,0.589812955423658
"776","chr5",10592579,10592779,201,"*",4.47842005384757,4.97186861776851,3.72256177521906,0.199050871972375,0.0469778084815256,0.589812955423658
"777","chr13",71373328,71373528,201,"*",4.5228629683474,5.03858930752349,3.71262109134453,0.191071011339503,0.0470498212410215,0.589812955423658
"778","chr14",118132729,118132929,201,"*",6.05854949066818,6.47893764908843,5.46282576764261,0.225664062659036,0.0470582821853587,0.589812955423658
"779","chr16",73471637,73471837,201,"*",5.59470804432861,6.04218464951777,4.94259357227085,0.215813240199828,0.0470647845510157,0.589812955423658
"780","chr5",143269980,143270180,201,"*",5.40092248940482,5.83339539417361,4.78044401703964,0.220882197474184,0.0471288490598454,0.589812955423658
"781","chr4",150556877,150557077,201,"*",5.97616133926766,6.40598180527982,5.36117056108174,0.221990175932256,0.0471361008058374,0.589812955423658
"782","chr1",183072433,183072633,201,"*",5.18958621857902,5.66040998094297,4.48613037451,0.207246531382275,0.047176764573261,0.589812955423658
"783","chr5",96162511,96162711,201,"*",6.18351286698517,6.5873226357119,5.62074704087386,0.231405204099012,0.047225116655162,0.589812955423658
"784","chr16",81223903,81224103,201,"*",5.25052466471613,5.68914902966884,4.61719904708235,0.21889691125615,0.0472831860230035,0.589812955423658
"785","chr2",6903372,6903572,201,"*",4.90941649046247,5.37621965800084,4.21499336344435,0.208047586536416,0.0472846487110188,0.589812955423658
"786","chr10",74114197,74114397,201,"*",6.10265530831476,6.55408440790404,5.44203423751382,0.213487346983145,0.0472875691916254,0.589812955423658
"787","chr10",46698052,46698252,201,"*",6.03450144043248,6.43883509378857,5.47071129131884,0.230945075695521,0.0473210695039657,0.589812955423658
"788","chr6",129162046,129162246,201,"*",4.56640609159602,5.05291722635528,3.82690727263613,0.201245419669536,0.0473476167887939,0.589812955423658
"789","chr16",3633055,3633255,201,"*",5.08701415124387,5.55482931197947,4.39032515484211,0.207605564913095,0.0473574393797372,0.589812955423658
"790","chr1",66817484,66817684,201,"*",6.63635406526174,7.07004572511107,6.01334366765486,0.220034614186975,0.0473809840795472,0.589812955423658
"791","chr16",64770921,64771121,201,"*",6.11603688622314,6.53350926085254,5.52619227179996,0.226148258244833,0.0474158869255379,0.589812955423658
"792","chr9",94610990,94611190,201,"*",5.03922984599094,5.49961955052932,4.35904790958131,0.210629346760893,0.0474247198101513,0.589812955423658
"793","chr3",146812910,146813110,201,"*",6.42340635487474,6.83546891721735,5.8443753874578,0.227984281439597,0.0474351068389783,0.589812955423658
"794","chr11",120796375,120796575,201,"*",6.24965696526058,6.65902500022541,5.67596698865348,0.228929627721428,0.0474408554363879,0.589812955423658
"795","chr15",62284695,62284895,201,"*",4.65020142246111,5.12965380660027,3.92708072581436,0.203513360886332,0.0476192201056309,0.589812955423658
"796","chr2",33547075,33547275,201,"*",5.51831266484067,5.96241214942255,4.87340864539059,0.216021399059413,0.047634346996081,0.589812955423658
"797","chr11",71581904,71582104,201,"*",5.6265504667599,6.07908335334313,4.96354064226792,0.212943716322162,0.047645819218912,0.589812955423658
"798","chr10",115749967,115750167,201,"*",4.35054477178369,4.86298713605055,3.54850314298908,0.19101962669991,0.0476631182396333,0.589812955423658
"799","chr12",29789454,29789654,201,"*",6.38265100129339,6.80467516391909,5.78361284244506,0.223694685740473,0.0476761153902719,0.589812955423658
"800","chr7",63444585,63444785,201,"*",5.99617194024986,6.41848481517403,5.39654768731486,0.224048919170734,0.0476871869504234,0.589812955423658
"801","chr5",151054397,151054597,201,"*",5.9298059818023,6.39180296642722,5.24607416285096,0.209260756574529,0.0477366761171307,0.589812955423658
"802","chr11",90697613,90697813,201,"*",5.35282101126499,5.79618327760651,4.70948400248801,0.215076159849994,0.0478243602052195,0.589812955423658
"803","chr6",66224317,66224517,201,"*",5.67727133848232,6.12187366765355,5.03129704923209,0.215388153988882,0.0479602979782626,0.589812955423658
"804","chr5",110416898,110417098,201,"*",6.12426760585145,6.56287153208457,5.49098495504047,0.217225930772337,0.0480047764297357,0.589812955423658
"805","chr9",77750671,77750871,201,"*",6.81420596525868,7.27037056700508,6.14329556118407,0.210500960506631,0.0481891162232645,0.589812955423658
"806","chr14",75527494,75527694,201,"*",6.408889991792,6.82777336045475,5.81620485855763,0.224328343081331,0.0482131947170755,0.589812955423658
"807","chr5",92694668,92694868,201,"*",4.98803135353087,5.47510223683019,4.24722232675802,0.198921390603537,0.0482696899229212,0.589812955423658
