seqnames,start,end,width,strand,Conc,Conc_Pantr2KO,Conc_WT,Fold,p.value,FDR,peak,feature,feature.ranges.start,feature.ranges.end,feature.ranges.width,feature.strand,distance,insideFeature,distanceToSite,gene_name
chr4,148558343,148558543,201,*,5.492534620608282,5.930718592374081,4.860134391507976,0.2314864728027019,0.039883884227318436,0.589812955423658,22931,ENSMUSG00000017264,148558429,148582401,23973,+,0,overlapStart,0,Exosc10
chr4,134923439,134923639,201,*,6.496541352346477,6.9127544161377,5.909224845003778,0.23940501244029172,0.03992500801076738,0.589812955423658,22650,ENSMUSG00000028822,134897849,134915024,17176,-,8414,upstream,8414,Tmem50a
chr4,134923439,134923639,201,*,6.496541352346477,6.9127544161377,5.909224845003778,0.23940501244029172,0.03992500801076738,0.589812955423658,22650,ENSMUSG00000037266,134923592,134927671,4080,+,0,overlapStart,0,Rsrp1
chr4,134923439,134923639,201,*,6.496541352346477,6.9127544161377,5.909224845003778,0.23940501244029172,0.03992500801076738,0.589812955423658,22650,ENSMUSG00000028821,134930898,134937548,6651,+,7258,upstream,7258,Syf2
chr6,126645704,126645904,201,*,5.09740311813579,5.5505336984382385,4.433097381635531,0.22535605331527578,0.03998524716165483,0.589812955423658,26704,ENSMUSG00000047976,126636463,126645801,9339,-,0,overlapStart,0,Kcna1
chr6,131293181,131293381,201,*,4.961181823755708,5.431594190479931,4.258653987137196,0.2182930792309463,0.040013844453232146,0.589812955423658,26783,ENSMUSG00000030188,131284388,131293244,8857,-,0,overlapStart,0,Magohb
chr11,109995097,109995297,201,*,5.008030332023263,5.466799555838284,4.331414625865821,0.22339970211212118,0.04002237527250787,0.589812955423658,5983,ENSMUSG00000020620,109932190,109995845,63656,-,0,inside,547,Abca8b
chr5,9725991,9726191,201,*,6.24401320192333,6.681229950928437,5.613642306258107,0.23098050821228408,0.040134600737885565,0.589812955423658,23228,ENSMUSG00000003974,9485236,9725352,240117,-,638,upstream,638,Grm3
chr2,119799654,119799854,201,*,5.3099446030731485,5.748068155681167,4.677671263106321,0.23049013478303393,0.04017795165414978,0.589812955423658,18084,ENSMUSG00000034032,119763304,119787537,24234,-,12116,upstream,12116,Rpap1
chr2,119799654,119799854,201,*,5.3099446030731485,5.748068155681167,4.677671263106321,0.23049013478303393,0.04017795165414978,0.589812955423658,18084,ENSMUSG00000065164,119793942,119794043,102,-,5610,upstream,5610,Gm23814
chr2,119799654,119799854,201,*,5.3099446030731485,5.748068155681167,4.677671263106321,0.23049013478303393,0.04017795165414978,0.589812955423658,18084,ENSMUSG00000027298,119797733,119818104,20372,+,0,inside,1920,Tyro3
chr16,44139507,44139707,201,*,7.087798008102897,7.516281526012537,6.475561574185354,0.23408307044728838,0.04020624138894339,0.589812955423658,12586,ENSMUSG00000052459,44085402,44139705,54304,-,0,overlapStart,0,Atp6v1a
chr16,44139507,44139707,201,*,7.087798008102897,7.516281526012537,6.475561574185354,0.23408307044728838,0.04020624138894339,0.589812955423658,12586,ENSMUSG00000022698,44139830,44163366,23537,+,122,upstream,122,Naa50
chr9,42472195,42472395,201,*,5.640389349845297,6.07310623371109,5.019404545335578,0.23287204083197102,0.04021862004410417,0.589812955423658,31429,ENSMUSG00000087456,42474555,42505662,31108,+,2159,upstream,2159,Gm16322
chr19,41482630,41482830,201,*,6.355445623901247,6.768632593182433,5.774177077395662,0.2396006944056738,0.04026499420855493,0.589812955423658,16178,ENSMUSG00000025019,41482645,41562246,79602,+,0,overlapStart,0,Lcor
chr6,43666146,43666346,201,*,6.50226973298042,6.93025359980061,5.891060664415793,0.2338239322894958,0.04048366158903349,0.589812955423658,25598,ENSMUSG00000029735,43345001,43666278,321278,-,0,overlapStart,0,Tpk1
chr8,123949226,123949426,201,*,5.654857999893173,6.084324107150063,5.040598023081569,0.2333306146429313,0.04056273646943642,0.589812955423658,30835,ENSMUSG00000039509,123897123,123949265,52143,-,0,overlapStart,0,Nup133
chr6,30737964,30738164,201,*,5.63155708389485,6.06449123595923,5.010121158868018,0.23041050455629847,0.04098606121734944,0.589812955423658,25423,ENSMUSG00000065501,30741299,30741396,98,+,3134,upstream,3134,Mir335
chr1,17145324,17145524,201,*,4.400044383294466,4.904695932585487,3.617199047082349,0.20361607978565782,0.04114300092759705,0.589812955423658,92,ENSMUSG00000025777,17145362,17164271,18910,+,0,overlapStart,0,Gdap1
chr1,132065074,132065274,201,*,5.223406996233821,5.693985020586736,4.5205055803299805,0.2160677255919813,0.04143020544556288,0.589812955423658,1252,ENSMUSG00000059149,132022806,132068062,45257,-,0,inside,2787,Mfsd4
chr10,93641134,93641334,201,*,5.081507411360469,5.542189259439478,4.400681181807697,0.2194196860804905,0.04143696953328558,0.589812955423658,3478,ENSMUSG00000020019,93640681,93747207,106527,+,0,inside,452,Ntn4
chr1,190911728,190911928,201,*,5.659593707363577,6.091990576773327,5.039272978095032,0.2304578224530742,0.04144772390495589,0.589812955423658,2193,ENSMUSG00000089872,190700202,190911770,211569,-,0,overlapStart,0,Rps6kc1
chr1,190911728,190911928,201,*,5.659593707363577,6.091990576773327,5.039272978095032,0.2304578224530742,0.04144772390495589,0.589812955423658,2193,ENSMUSG00000026634,190925112,190946962,21851,+,13183,upstream,13183,Angel2
chr3,50694639,50694839,201,*,5.092722776580341,5.543691007954824,4.433097381635531,0.22352746732866086,0.04157574696648674,0.589812955423658,19534,ENSMUSG00000104281,50679698,50683401,3704,-,11237,upstream,11237,RP23-264F2.2
chr11,23140816,23141016,201,*,6.782086593695243,7.230801622117901,6.127314670256307,0.22403290627557618,0.041590239797828214,0.589812955423658,4243,ENSMUSG00000086366,23152140,23166375,14236,+,11123,upstream,11123,1700061J23Rik
chr10,94623653,94623853,201,*,4.992330295675024,5.437874457686902,4.3443482360739445,0.2243088855685082,0.04192938902327773,0.589812955423658,3513,ENSMUSG00000086269,94567828,94612084,44257,-,11568,upstream,11568,Tmcc3os
chr11,58954480,58954680,201,*,6.994636007676511,7.426023600598652,6.376406706794573,0.2297414650559875,0.04198462610076577,0.589812955423658,4653,ENSMUSG00000080712,58954048,58954512,465,-,0,overlapStart,0,Hist3h2bb-ps
chr11,58954480,58954680,201,*,6.994636007676511,7.426023600598652,6.376406706794573,0.2297414650559875,0.04198462610076577,0.589812955423658,4653,ENSMUSG00000036964,58954685,58973098,18414,+,4,upstream,4,Trim17
chr11,58954480,58954680,201,*,6.994636007676511,7.426023600598652,6.376406706794573,0.2297414650559875,0.04198462610076577,0.589812955423658,4653,ENSMUSG00000078851,58954685,58956830,2146,+,4,upstream,4,Hist3h2a
chr11,58954480,58954680,201,*,6.994636007676511,7.426023600598652,6.376406706794573,0.2297414650559875,0.04198462610076577,0.589812955423658,4653,ENSMUSG00000080152,58961812,58962222,411,+,7131,upstream,7131,Gm12260
chr7,122288992,122289192,201,*,5.916697829259176,6.328102671902661,5.3389733157184445,0.2371034690714447,0.04203899083933561,0.589812955423658,28661,ENSMUSG00000052889,122288751,122634402,345652,+,0,inside,240,Prkcb
chr7,127406725,127406925,201,*,5.414327927743969,5.848686289329912,4.789929688768266,0.227838432337804,0.04221937886643768,0.589812955423658,28759,ENSMUSG00000078580,127389673,127393629,3957,-,13095,upstream,13095,E430018J23Rik
chr7,127406725,127406925,201,*,5.414327927743969,5.848686289329912,4.789929688768266,0.227838432337804,0.04221937886643768,0.589812955423658,28759,ENSMUSG00000045757,127403668,127406822,3155,-,0,overlapStart,0,Zfp764
chr2,102406367,102406567,201,*,5.048968750764648,5.491752673886599,4.406859302474133,0.2249638701857346,0.042349051920494506,0.589812955423658,17820,ENSMUSG00000027189,102300119,102407828,107710,-,0,inside,1260,Trim44
chr7,25676570,25676770,201,*,6.4159027058978095,6.8785643405305805,5.730699207292948,0.21740068682051972,0.04243009764806872,0.589812955423658,27298,ENSMUSG00000061702,25669139,25675166,6028,-,1403,upstream,1403,Tmem91
chr7,25676570,25676770,201,*,6.4159027058978095,6.8785643405305805,5.730699207292948,0.21740068682051972,0.04243009764806872,0.589812955423658,27298,ENSMUSG00000063439,25681158,25686558,5401,+,4387,upstream,4387,B9d2
chr7,25676570,25676770,201,*,6.4159027058978095,6.8785643405305805,5.730699207292948,0.21740068682051972,0.04243009764806872,0.589812955423658,27298,ENSMUSG00000002603,25687002,25705077,18076,+,10231,upstream,10231,Tgfb1
chr19,6241514,6241714,201,*,6.945250154651918,7.379986309216885,6.320064603915109,0.2276891691251174,0.04251156355202813,0.589812955423658,15684,ENSMUSG00000024777,6227765,6235872,8108,-,5641,upstream,5641,Ppp2r5b
chr19,6241514,6241714,201,*,6.945250154651918,7.379986309216885,6.320064603915109,0.2276891691251174,0.04251156355202813,0.589812955423658,15684,ENSMUSG00000024773,6241668,6262335,20668,+,0,overlapStart,0,Atg2a
chr18,88971615,88971815,201,*,6.153877425582595,6.56486221835868,5.576986343301422,0.23650034472386353,0.042563629433130294,0.589812955423658,15539,ENSMUSG00000023066,88971790,89131013,159224,+,0,overlapStart,0,Rttn
chr18,88971615,88971815,201,*,6.153877425582595,6.56486221835868,5.576986343301422,0.23650034472386353,0.042563629433130294,0.589812955423658,15539,ENSMUSG00000098676,88972030,88972110,81,+,214,upstream,214,Mir6359
chr6,148946406,148946606,201,*,6.230860829363497,6.669867740424102,5.596730664474911,0.22596986926938378,0.04270234752153446,0.589812955423658,26997,ENSMUSG00000039985,148921035,148946467,25433,-,0,overlapStart,0,Fam60a
chr6,148946406,148946606,201,*,6.230860829363497,6.669867740424102,5.596730664474911,0.22596986926938378,0.04270234752153446,0.589812955423658,26997,ENSMUSG00000085355,148944867,148947129,2263,+,0,inside,1538,3010003L21Rik
chr12,113098086,113098286,201,*,5.1657245025962215,5.623196729929049,4.4919539139762685,0.21903209532616158,0.04270556416286134,0.589812955423658,7735,ENSMUSG00000021144,113098278,113137206,38929,+,0,overlapStart,0,Mta1
chr17,29660523,29660723,201,*,6.6272011968965625,7.055161508443591,6.016040535041036,0.22974755183354775,0.04279713261157796,0.589812955423658,13557,ENSMUSG00000024019,29660595,29705979,45385,+,0,overlapStart,0,Cmtr1
chr10,17948006,17948206,201,*,6.317786963185768,6.76525127004832,5.665698845344062,0.22237283277373773,0.042925864316663474,0.589812955423658,2439,ENSMUSG00000039879,17900466,17948067,47602,-,0,overlapStart,0,Heca
chr6,125313807,125314007,201,*,5.712666547119758,6.151829816496881,5.078207348446286,0.22535190577214523,0.04293914030929935,0.589812955423658,26690,ENSMUSG00000030339,125306571,125313885,7315,-,0,overlapStart,0,Ltbr
chr6,125313807,125314007,201,*,5.712666547119758,6.151829816496881,5.078207348446286,0.22535190577214523,0.04293914030929935,0.589812955423658,26690,ENSMUSG00000030340,125320659,125344943,24285,+,6651,upstream,6651,Scnn1a
chr7,16387739,16387939,201,*,6.11898579638713,6.5327532639872485,5.536560009837966,0.23439594794796936,0.043000133959885264,0.589812955423658,27138,ENSMUSG00000052833,16327053,16387797,60745,-,0,overlapStart,0,Sae1
chr7,16387739,16387939,201,*,6.11898579638713,6.5327532639872485,5.536560009837966,0.23439594794796936,0.043000133959885264,0.589812955423658,27138,ENSMUSG00000059273,16401196,16437694,36499,+,13256,upstream,13256,Zc3h4
chr14,52331181,52331381,201,*,5.0071357164914,5.462534794040192,4.3378959244792625,0.21838914350610944,0.0430572823764682,0.589812955423658,9765,ENSMUSG00000049532,52311172,52328762,17591,-,2418,upstream,2418,Sall2
chr14,52331181,52331381,201,*,5.0071357164914,5.462534794040192,4.3378959244792625,0.21838914350610944,0.0430572823764682,0.589812955423658,9765,ENSMUSG00000064755,52342777,52342883,107,+,11395,upstream,11395,Gm26328
chr16,88635218,88635418,201,*,4.52549371396357,5.01167134508837,3.7867747228961854,0.20784241856776298,0.04307956679898649,0.589812955423658,12842,ENSMUSG00000045331,88626786,88627666,881,-,7551,upstream,7551,2310079G19Rik
chr15,8099118,8099318,201,*,5.848334001198292,6.26345653909152,5.26320140820927,0.2335863110250184,0.04332140472469381,0.589812955423658,10538,ENSMUSG00000039828,7873055,8099209,226155,-,0,overlapStart,0,Wdr70
chr15,8099118,8099318,201,*,5.848334001198292,6.26345653909152,5.26320140820927,0.2335863110250184,0.04332140472469381,0.589812955423658,10538,ENSMUSG00000022142,8109313,8159857,50545,+,9994,upstream,9994,Nup155
chr11,100759104,100759304,201,*,4.5733224364895975,5.061475390153803,3.82997577585419,0.20605877274360915,0.043362292359344946,0.589812955423658,5699,ENSMUSG00000035355,100740376,100759942,19567,-,0,inside,637,Kcnh4
chr6,29985245,29985445,201,*,4.582497614191119,5.0745403948141465,3.82997577585419,0.20439388565006442,0.043392791099089396,0.589812955423658,25401,ENSMUSG00000045709,29985329,29993776,8448,+,0,overlapStart,0,1700023L04Rik
chr6,29985245,29985445,201,*,4.582497614191119,5.0745403948141465,3.82997577585419,0.20439388565006442,0.043392791099089396,0.589812955423658,25401,ENSMUSG00000095989,29988388,29988489,102,+,2942,upstream,2942,Gm23049
chr3,98013390,98013590,201,*,6.214680585986059,6.627635720862528,5.633873818742754,0.23394546131150715,0.043605323285933105,0.589812955423658,20197,ENSMUSG00000027878,98013538,98150367,136830,+,0,overlapStart,0,Notch2
chrX,37085319,37085519,201,*,5.665384316895714,6.088517385098091,5.064093107448809,0.2300499355235294,0.04361037260842727,0.589812955423658,33086,ENSMUSG00000093059,37071992,37072262,271,-,13056,upstream,13056,Gm24809
chrX,37085319,37085519,201,*,5.665384316895714,6.088517385098091,5.064093107448809,0.2300499355235294,0.04361037260842727,0.589812955423658,33086,ENSMUSG00000079641,37082520,37085402,2883,-,0,overlapStart,0,Rpl39
chrX,37085319,37085519,201,*,5.665384316895714,6.088517385098091,5.064093107448809,0.2300499355235294,0.04361037260842727,0.589812955423658,33086,ENSMUSG00000065642,37082912,37083042,131,-,2276,upstream,2276,Snora69
chr15,36608989,36609189,201,*,7.4703661720546295,7.897508664671177,6.860884654006944,0.22852558819321442,0.043636016330103854,0.589812955423658,10750,ENSMUSG00000022283,36595661,36608973,13313,-,15,upstream,15,Pabpc1
chr19,55743520,55743720,201,*,5.642767825270912,6.078565448473823,5.015366790671387,0.2252979262682263,0.04370084979019321,0.589812955423658,16432,ENSMUSG00000024985,55741810,55933654,191845,+,0,inside,1709,Tcf7l2
chr3,97624139,97624339,201,*,5.080103495609374,5.575104747440948,4.320547333719828,0.20271848641894719,0.043837749138509206,0.589812955423658,20185,ENSMUSG00000028089,97560742,97610203,49462,-,13935,upstream,13935,Chd1l
chr3,97624139,97624339,201,*,5.080103495609374,5.575104747440948,4.320547333719828,0.20271848641894719,0.043837749138509206,0.589812955423658,20185,ENSMUSG00000028088,97628804,97655282,26479,+,4464,upstream,4464,Fmo5
chr11,69913867,69914067,201,*,6.313199477096982,6.726545351718723,5.731614286776213,0.2330766422315004,0.04397395457657053,0.589812955423658,4940,ENSMUSG00000018570,69897352,69900987,3636,-,12879,upstream,12879,2810408A11Rik
chr11,69913867,69914067,201,*,6.313199477096982,6.726545351718723,5.731614286776213,0.2330766422315004,0.04397395457657053,0.589812955423658,4940,ENSMUSG00000023170,69913888,69916591,2704,+,0,overlapStart,0,Gps2
chr3,62506929,62507129,201,*,6.096420234173992,6.536581847910457,5.459857548765074,0.22312801641317692,0.04399923163543517,0.589812955423658,19683,ENSMUSG00000027770,62468013,62507004,38992,-,0,overlapStart,0,Dhx36
chr15,25413682,25413882,201,*,5.931472888870881,6.3545322627502365,5.330331572929352,0.22955405596958628,0.04401443048943689,0.589812955423658,10610,ENSMUSG00000045763,25363285,25413764,50480,-,0,overlapStart,0,Basp1
chr15,25413682,25413882,201,*,5.931472888870881,6.3545322627502365,5.330331572929352,0.22955405596958628,0.04401443048943689,0.589812955423658,10610,ENSMUSG00000056089,25414192,25414844,653,+,309,upstream,309,Gm5468
chr12,8302020,8302220,201,*,4.7686067039160704,5.262088818814103,4.012668662364474,0.20280012246595971,0.04403012504009936,0.589812955423658,6405,ENSMUSG00000037660,8297934,8301954,4021,-,65,upstream,65,Gdf7
chr12,8302020,8302220,201,*,4.7686067039160704,5.262088818814103,4.012668662364474,0.20280012246595971,0.04403012504009936,0.589812955423658,6405,ENSMUSG00000020605,8313433,8343824,30392,+,11212,upstream,11212,Hs1bp3
chr15,68258732,68258932,201,*,6.5936978977532315,7.0158103812042905,5.994480482872672,0.22960614483353806,0.0441938591140759,0.589812955423658,11070,ENSMUSG00000022335,68083766,68258856,175091,-,0,overlapStart,0,Zfat
chrX,145505158,145505358,201,*,6.053834937814139,6.470412239972178,5.465787892205758,0.23180650083131937,0.04419816420797328,0.589812955423658,33620,ENSMUSG00000041688,145446425,145505181,58757,-,0,overlapStart,0,Amot
chr3,97312169,97312369,201,*,5.023676019504443,5.4740159000974105,4.365406517760793,0.21911472263136766,0.044259933170067975,0.589812955423658,20182,ENSMUSG00000097143,97284908,97297778,12871,-,14390,upstream,14390,Gm17608
chr16,27388821,27389021,201,*,6.575821797629785,6.994144100841667,5.984267166496252,0.23094905125851775,0.04426677773682571,0.589812955423658,12294,ENSMUSG00000038127,27388869,27452218,63350,+,0,overlapStart,0,Ccdc50
chr11,88067903,88068103,201,*,6.372642889774801,6.791678525404854,5.779650721960498,0.2306452398573715,0.04427438517554051,0.589812955423658,5395,ENSMUSG00000018377,88068279,88084729,16451,+,175,upstream,175,Vezf1
chr1,189007762,189007962,201,*,5.405116872603339,5.839607044110137,4.7804440170396365,0.2246326139294256,0.044416837283059285,0.589812955423658,2164,ENSMUSG00000026608,188971095,189007841,36747,-,0,overlapStart,0,Kctd3
chr5,9161618,9161818,201,*,6.995596304336455,7.447949636771708,6.332975454842023,0.217830256203298,0.04441722530606934,0.589812955423658,23219,ENSMUSG00000042508,9118801,9161776,42976,-,0,overlapStart,0,Dmtf1
chr5,9161618,9161818,201,*,6.995596304336455,7.447949636771708,6.332975454842023,0.217830256203298,0.04441722530606934,0.589812955423658,23219,ENSMUSG00000089562,9169063,9169229,167,+,7244,upstream,7244,Gm24666
chrX,60404781,60404981,201,*,6.586464409607571,7.010042681261488,5.984267166496252,0.2285279309136878,0.044445836469452916,0.589812955423658,33199,ENSMUSG00000070081,60394403,60394492,90,-,10288,upstream,10288,Mir505
chr1,192855985,192856185,201,*,4.639248153637786,5.112655946432887,3.9299436004425794,0.21022562373484047,0.044503059832097645,0.589812955423658,2243,ENSMUSG00000016262,192844488,192855756,11269,-,228,upstream,228,Sertad4
chr1,192855985,192856185,201,*,4.639248153637786,5.112655946432887,3.9299436004425794,0.21022562373484047,0.044503059832097645,0.589812955423658,2243,ENSMUSG00000089812,192854923,192856246,1324,+,0,inside,1061,Gm15867
chr4,138710662,138710862,201,*,3.9067153483721944,4.47026229408068,2.9691182502836435,0.17807946421542342,0.04457587666379376,0.589812955423658,22768,ENSMUSG00000028750,138724792,138746132,21341,+,13929,upstream,13929,Pla2g2c
chr9,110836174,110836374,201,*,5.452239014285903,5.913155249814888,4.770895564325525,0.214685149877446,0.04464881835425639,0.589812955423658,32641,ENSMUSG00000047257,110834588,110841313,6726,+,0,inside,1585,Prss45
chr9,110836174,110836374,201,*,5.452239014285903,5.913155249814888,4.770895564325525,0.214685149877446,0.04464881835425639,0.589812955423658,32641,ENSMUSG00000049719,110844506,110856522,12017,+,8131,upstream,8131,Prss46
chr13,73847508,73847708,201,*,5.441263784784451,5.867047189503618,4.834566328137355,0.22744783799301393,0.04465217087086767,0.589812955423658,8720,ENSMUSG00000021567,73818534,73847631,29098,-,0,overlapStart,0,Nkd2
chr16,13671817,13672017,201,*,6.690642459713813,7.117967807683318,6.080785755693586,0.22666207966490673,0.04472874141822594,0.589812955423658,12072,ENSMUSG00000022685,13537964,13668170,130207,-,3646,upstream,3646,Parn
chr16,13671817,13672017,201,*,6.690642459713813,7.117967807683318,6.080785755693586,0.22666207966490673,0.04472874141822594,0.589812955423658,12072,ENSMUSG00000022684,13671858,13703612,31755,+,0,overlapStart,0,Bfar
chr16,13671817,13672017,201,*,6.690642459713813,7.117967807683318,6.080785755693586,0.22666207966490673,0.04472874141822594,0.589812955423658,12072,ENSMUSG00000079737,13671929,13678405,6477,+,0,overlapStart,0,3110001I22Rik
chrX,48034659,48034859,201,*,5.086871325532096,5.536061442157589,4.43107803431988,0.2187556703500213,0.0447376246126559,0.589812955423658,33121,ENSMUSG00000037010,48025146,48034853,9708,-,0,overlapStart,0,Apln
chr9,4795979,4796179,201,*,6.666306674343196,7.072944981566505,6.097997268826205,0.23424612921488028,0.044787491941600546,0.589812955423658,30958,ENSMUSG00000025892,4417899,4796234,378336,-,0,inside,54,Gria4
chr18,82531961,82532161,201,*,6.13304204235036,6.584859621322055,5.471580905676294,0.21756839288146468,0.0447991739849566,0.589812955423658,15473,ENSMUSG00000061684,82523544,82524021,478,-,7939,upstream,7939,Rpl21-ps8
chr6,133105224,133105424,201,*,6.052765865237487,6.457006957948648,5.489156774863093,0.2348135960388763,0.0449369236897722,0.589812955423658,26789,ENSMUSG00000072704,133105239,133110899,5661,+,0,overlapStart,0,2700089E24Rik
chr7,127273977,127274177,201,*,5.255240841050444,5.69694375451718,4.615421772744045,0.22099899459541464,0.04505160298863677,0.589812955423658,28752,ENSMUSG00000042462,127256959,127260709,3751,-,13267,upstream,13267,Dctpp1
chr7,127273977,127274177,201,*,5.255240841050444,5.69694375451718,4.615421772744045,0.22099899459541464,0.04505160298863677,0.589812955423658,28752,ENSMUSG00000049091,127272561,127273919,1359,-,57,upstream,57,Sephs2
chr11,70654683,70654883,201,*,5.183056446737125,5.614277562087632,4.565171690087393,0.22459107710727402,0.045143368535843886,0.589812955423658,4967,ENSMUSG00000014606,70644196,70647479,3284,-,7203,upstream,7203,Slc25a11
chr11,70654683,70654883,201,*,5.183056446737125,5.614277562087632,4.565171690087393,0.22459107710727402,0.045143368535843886,0.589812955423658,4967,ENSMUSG00000018293,70651850,70654644,2795,-,38,upstream,38,Pfn1
chr11,70654683,70654883,201,*,5.183056446737125,5.614277562087632,4.565171690087393,0.22459107710727402,0.045143368535843886,0.589812955423658,4967,ENSMUSG00000087523,70654741,70656493,1753,-,0,overlapEnd,1609,Gm12319
chr11,70654683,70654883,201,*,5.183056446737125,5.614277562087632,4.565171690087393,0.22459107710727402,0.045143368535843886,0.589812955423658,4967,ENSMUSG00000060600,70657202,70662513,5312,+,2318,upstream,2318,Eno3
chr7,16310108,16310308,201,*,6.084748110825279,6.527344385203447,5.443036625780083,0.220676918247193,0.04516433089749665,0.589812955423658,27134,ENSMUSG00000002083,16309616,16318205,8590,+,0,inside,491,Bbc3
chr2,52857660,52857860,201,*,6.627613091133449,7.0374226035040035,6.053050070226646,0.23241999785796236,0.04522076572638745,0.589812955423658,17305,ENSMUSG00000036053,52857860,53134202,276343,+,0,overlapStart,0,Fmnl2
chr9,104128151,104128351,201,*,4.075681414125982,4.610155605903704,3.217338725563787,0.18688864313069112,0.0452952720227806,0.589812955423658,32469,ENSMUSG00000079355,104084157,104126933,42777,-,1217,upstream,1217,Ackr4
chr10,127030630,127030830,201,*,5.131802146901485,5.569852627906195,4.499682246060312,0.22186603869772498,0.04534094933711729,0.589812955423658,3843,ENSMUSG00000040521,127011572,127030840,19269,-,0,inside,9,Tsfm
chr10,127030630,127030830,201,*,5.131802146901485,5.569852627906195,4.499682246060312,0.22186603869772498,0.04534094933711729,0.589812955423658,3843,ENSMUSG00000006732,127041414,127046365,4952,+,10583,upstream,10583,Mettl1
chr11,26387368,26387568,201,*,6.52236455183109,6.949917803347114,5.912040027893937,0.22548863171911132,0.04548818173730407,0.589812955423658,4264,ENSMUSG00000004018,26386135,26471876,85742,+,0,inside,1232,Fancl
chr4,25799871,25800071,201,*,6.483832039569964,6.914647275403607,5.866786785466011,0.2239937586095311,0.04551474057085109,0.589812955423658,21135,ENSMUSG00000055373,25609332,25800244,190913,-,0,inside,172,Fut9
chr18,5334337,5334537,201,*,6.583296236865855,6.983898564428412,6.026777872293721,0.23517390550981393,0.04553745436621584,0.589812955423658,14447,ENSMUSG00000050945,5210031,5334439,124409,-,0,overlapStart,0,Zfp438
chr15,65786977,65787177,201,*,5.652987777448535,6.0815458162198,5.040598023081569,0.22472216041915333,0.04556223848535526,0.589812955423658,11042,ENSMUSG00000015002,65787034,65873816,86783,+,0,overlapStart,0,Efr3a
chr19,43440528,43440728,201,*,4.704892310293056,5.163431295553259,4.028782256691429,0.21312635212874795,0.0457782056851007,0.589812955423658,16220,ENSMUSG00000025189,43440436,43497212,56777,+,0,inside,91,Cnnm1
chr10,79853459,79853659,201,*,6.6132569458967305,7.039323929435742,6.0059792441034086,0.2252784013962491,0.04583874231928798,0.589812955423658,3172,ENSMUSG00000091994,79851381,79854956,3576,-,0,inside,1296,E130317F20Rik
chr10,79853459,79853659,201,*,6.6132569458967305,7.039323929435742,6.0059792441034086,0.2252784013962491,0.04583874231928798,0.589812955423658,3172,ENSMUSG00000006498,79854427,79864771,10345,+,767,upstream,767,Ptbp1
chr10,79853459,79853659,201,*,6.6132569458967305,7.039323929435742,6.0059792441034086,0.2252784013962491,0.04583874231928798,0.589812955423658,3172,ENSMUSG00000098562,79862587,79862652,66,+,8927,upstream,8927,Mir6910
chr3,94443190,94443390,201,*,6.549198862490966,6.991357071771804,5.908415792407952,0.21937188151803108,0.04590041834301765,0.589812955423658,20097,ENSMUSG00000028141,94433166,94436616,3451,-,6573,upstream,6573,Oaz3
chr3,94443190,94443390,201,*,6.549198862490966,6.991357071771804,5.908415792407952,0.21937188151803108,0.04590041834301765,0.589812955423658,20097,ENSMUSG00000028140,94443336,94448708,5373,+,0,overlapStart,0,Mrpl9
chr9,67565877,67566077,201,*,6.0541145803584415,6.506527755126695,5.391364109165879,0.21582166318766188,0.04591392617509245,0.589812955423658,32015,ENSMUSG00000052698,67217087,67559703,342617,-,6173,upstream,6173,Tln2
chr13,21172649,21172849,201,*,4.99239113538104,5.435951264397529,4.348633800851087,0.21849528558942882,0.04595597259470082,0.589812955423658,7938,ENSMUSG00000021326,21179445,21194724,15280,+,6595,upstream,6595,Trim27
chr13,75943656,75943856,201,*,5.788401503565562,6.225656179175716,5.157951113315283,0.22134494587336997,0.045986356107654204,0.589812955423658,8747,ENSMUSG00000021589,75869537,75943925,74389,-,0,inside,68,Rhobtb3
chr13,75943656,75943856,201,*,5.788401503565562,6.225656179175716,5.157951113315283,0.22134494587336997,0.045986356107654204,0.589812955423658,8747,ENSMUSG00000081816,75929465,75930328,864,-,13327,upstream,13327,Gm15528
chr13,75943656,75943856,201,*,5.788401503565562,6.225656179175716,5.157951113315283,0.22134494587336997,0.045986356107654204,0.589812955423658,8747,ENSMUSG00000061833,75954352,75955016,665,+,10495,upstream,10495,Gm6311
chr4,59189184,59189384,201,*,6.093747618282426,6.5066739789513814,5.512998149447333,0.22994816620981742,0.04611230212729729,0.589812955423658,21524,ENSMUSG00000028381,59189257,59222833,33577,+,0,overlapStart,0,Ugcg
chr16,36041050,36041250,201,*,5.882993054597955,6.309712970178593,5.274378032992907,0.2247641598780655,0.04611888207058597,0.589812955423658,12482,ENSMUSG00000034379,36041190,36042973,1784,+,0,overlapStart,0,Wdr5b
chr9,81633023,81633223,201,*,5.096749898224581,5.530952556641255,4.47267595607592,0.22165645012153432,0.04615547974844581,0.589812955423658,32197,ENSMUSG00000049511,81628291,81633828,5538,-,0,inside,604,Htr1b
chr9,81633023,81633223,201,*,5.096749898224581,5.530952556641255,4.47267595607592,0.22165645012153432,0.04615547974844581,0.589812955423658,32197,ENSMUSG00000097466,81631551,81645156,13606,+,0,inside,1471,D430036J16Rik
chr6,73248355,73248555,201,*,5.874615126764474,6.306558838164914,5.2552339901197245,0.22306650469305037,0.04615629400526219,0.589812955423658,25916,ENSMUSG00000052738,73248382,73276911,28530,+,0,overlapStart,0,Suclg1
