"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043583","GO:0043583","ear development","7/172","250/29008",0.000760144167695818,0.00518169843024104,0.00332017444654377,"Hes1/Pou3f4/Myc/Mycn/Hey1/Hoxa13/Foxi1",7
"GO:0006090","GO:0006090","pyruvate metabolic process","5/172","120/29008",0.000760578968960027,0.00518169843024104,0.00332017444654377,"Zbtb7a/Mlxipl/Myc/Foxk2/Foxk1",5
"GO:0046545","GO:0046545","development of primary female sexual characteristics","5/172","120/29008",0.000760578968960027,0.00518169843024104,0.00332017444654377,"Wt1/Foxl2/Sohlh2/Foxo3/Foxc1",5
"GO:0045600","GO:0045600","positive regulation of fat cell differentiation","4/172","69/29008",0.000764267945621883,0.00519294593451882,0.00332738128746538,"Klf5/Creb1/Tfe3/Rreb1",4
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism","10/172","495/29008",0.000782751764962136,0.00530439227958383,0.00339879055838822,"Etv6/Etv5/Wt1/Foxj3/Zfp42/Sohlh2/Rfx2/Foxo3/Ctcfl/Foxc1",10
"GO:0031063","GO:0031063","regulation of histone deacetylation","3/172","31/29008",0.000814951560605513,0.00549337718630383,0.00351988268030953,"Jdp2/Foxp3/Srebf1",3
"GO:0044030","GO:0044030","regulation of DNA methylation","3/172","31/29008",0.000814951560605513,0.00549337718630383,0.00351988268030953,"Spi1/Wt1/Myc",3
"GO:0071772","GO:0071772","response to BMP","6/172","184/29008",0.000828502579842267,0.0055553278248371,0.00355957756602592,"Egr1/Etv2/Atf2/Hes1/Sox11/Hoxa13",6
"GO:0071773","GO:0071773","cellular response to BMP stimulus","6/172","184/29008",0.000828502579842267,0.0055553278248371,0.00355957756602592,"Egr1/Etv2/Atf2/Hes1/Sox11/Hoxa13",6
"GO:0060419","GO:0060419","heart growth","5/172","123/29008",0.000850134231414192,0.00567715539143334,0.00363763860700368,"Wt1/Foxp1/Yy1/Foxc2/Foxc1",5
"GO:0001541","GO:0001541","ovarian follicle development","4/172","71/29008",0.000851127692122267,0.00567715539143334,0.00363763860700368,"Foxl2/Sohlh2/Foxo3/Foxc1",4
"GO:0033002","GO:0033002","muscle cell proliferation","7/172","255/29008",0.000853386448080031,0.00567735945093451,0.00363776935817542,"Egr1/Klf4/Jun/Myc/Foxp1/Foxc2/Foxc1",7
"GO:0019318","GO:0019318","hexose metabolic process","7/172","256/29008",0.000873073832315732,0.00578437660620404,0.00370634062473042,"Atf3/Foxo1/Myc/Foxk2/Foxa2/Usf1/Foxk1",7
"GO:0009749","GO:0009749","response to glucose","6/172","186/29008",0.000876283112242841,0.00578437660620404,0.00370634062473042,"Klf7/Egr1/Mlxipl/Foxa2/Rfx6/Srebf1",6
"GO:0050796","GO:0050796","regulation of insulin secretion","6/172","186/29008",0.000876283112242841,0.00578437660620404,0.00370634062473042,"Klf7/Arntl/Rfx3/Foxa2/Rfx6/Srebf1",6
"GO:0021537","GO:0021537","telencephalon development","7/172","257/29008",0.000893118021632003,0.00586083344979634,0.00375533036463444,"Hes1/Pou3f2/Foxp2/Nfib/Pou3f3/Ascl1/Lhx1",7
"GO:0060561","GO:0060561","apoptotic process involved in morphogenesis","3/172","32/29008",0.000895356846481468,0.00586083344979634,0.00375533036463444,"Spi1/Foxc2/Foxc1",3
"GO:1901532","GO:1901532","regulation of hematopoietic progenitor cell differentiation","3/172","32/29008",0.000895356846481468,0.00586083344979634,0.00375533036463444,"Spi1/Hes1/Foxc1",3
"GO:0009880","GO:0009880","embryonic pattern specification","4/172","72/29008",0.000897066344356582,0.00586083344979634,0.00375533036463444,"Wt1/Foxa2/Lhx1/Meis2",4
"GO:0046620","GO:0046620","regulation of organ growth","5/172","125/29008",0.000914053218361828,0.00595654117745764,0.00381665511287978,"Wt1/Foxp1/Yy1/Foxc2/Foxc1",5
"GO:0009746","GO:0009746","response to hexose","6/172","189/29008",0.000951904362621314,0.00618737835703854,0.00396456408814624,"Klf7/Egr1/Mlxipl/Foxa2/Rfx6/Srebf1",6
"GO:0034284","GO:0034284","response to monosaccharide","6/172","190/29008",0.00097819563554158,0.00632563425059512,0.00405315158335662,"Klf7/Egr1/Mlxipl/Foxa2/Rfx6/Srebf1",6
"GO:0003309","GO:0003309","type B pancreatic cell differentiation","3/172","33/29008",0.00098062226412287,0.00632563425059512,0.00405315158335662,"Arntl/Rfx3/Rfx6",3
"GO:0010614","GO:0010614","negative regulation of cardiac muscle hypertrophy","3/172","33/29008",0.00098062226412287,0.00632563425059512,0.00405315158335662,"Foxo1/Foxp1/Yy1",3
"GO:0010611","GO:0010611","regulation of cardiac muscle hypertrophy","4/172","74/29008",0.000994135596407401,0.00639660984759105,0.00409862921325858,"Foxo1/Foxp1/Yy1/Mef2a",4
"GO:0071824","GO:0071824","protein-DNA complex subunit organization","6/172","192/29008",0.00103245112431559,0.0066264117500154,0.00424587483445174,"Prdm9/Ikzf1/Creb1/Tbp/Ctcf/Myc",6
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","5/172","129/29008",0.00105253757605244,0.0067383561401548,0.00431760322786916,"Zbtb7a/Mlxipl/Myc/Foxk2/Foxk1",5
"GO:0045920","GO:0045920","negative regulation of exocytosis","3/172","34/29008",0.00107085927097425,0.00683846973043207,0.00438175103358677,"Spi1/Pou5f1/Foxf1",3
"GO:0070997","GO:0070997","neuron death","9/172","428/29008",0.00108147631449659,0.00688900412334328,0.00441413095732687,"Fos/Egr1/Elk1/Atf2/Jun/Creb1/Foxo3/Ascl1/Nfatc4",9
"GO:0003279","GO:0003279","cardiac septum development","5/172","130/29008",0.00108946344471203,0.00691086933526195,0.0044281410968319,"Hes1/Sox11/Zbtb14/Hey1/Hoxa13",5
"GO:0002064","GO:0002064","epithelial cell development","7/172","266/29008",0.00109033338805938,0.00691086933526195,0.0044281410968319,"Klf5/Wt1/Spdef/Arntl/Rfx3/Foxc2/Hoxa13",7
"GO:0014743","GO:0014743","regulation of muscle hypertrophy","4/172","77/29008",0.00115324256099745,0.00728288881515171,0.00466651266310018,"Foxo1/Foxp1/Yy1/Mef2a",4
"GO:0001702","GO:0001702","gastrulation with mouth forming second","3/172","35/29008",0.00116617685894109,0.00728288881515171,0.00466651266310018,"Ets2/Foxa2/Lhx1",3
"GO:0014741","GO:0014741","negative regulation of muscle hypertrophy","3/172","35/29008",0.00116617685894109,0.00728288881515171,0.00466651266310018,"Foxo1/Foxp1/Yy1",3
"GO:0045672","GO:0045672","positive regulation of osteoclast differentiation","3/172","35/29008",0.00116617685894109,0.00728288881515171,0.00466651266310018,"Klf10/Fos/Creb1",3
"GO:0090162","GO:0090162","establishment of epithelial cell polarity","3/172","35/29008",0.00116617685894109,0.00728288881515171,0.00466651266310018,"Hes1/Foxf1/Hey1",3
"GO:0090183","GO:0090183","regulation of kidney development","3/172","35/29008",0.00116617685894109,0.00728288881515171,0.00466651266310018,"Wt1/Myc/Lhx1",3
"GO:0061351","GO:0061351","neural precursor cell proliferation","6/172","197/29008",0.0011782173505819,0.00734009244323396,0.00470316590079149,"Pou3f2/Foxo1/Foxo3/Pou3f3/Ascl1/Lhx1",6
"GO:0003158","GO:0003158","endothelium development","5/172","133/29008",0.001206013167968,0.00749493061459136,0.00480237849427051,"Etv2/Foxp1/Foxc2/Hey1/Hoxa13",5
"GO:0016575","GO:0016575","histone deacetylation","4/172","78/29008",0.00121001846812614,0.00750152568560926,0.00480660428752374,"Jdp2/Elk4/Foxp3/Srebf1",4
"GO:0005996","GO:0005996","monosaccharide metabolic process","7/172","273/29008",0.00126615684317345,0.00783050397185909,0.00501739719918758,"Atf3/Foxo1/Myc/Foxk2/Foxa2/Usf1/Foxk1",7
"GO:0006473","GO:0006473","protein acetylation","6/172","201/29008",0.00130577718989817,0.00805598130716838,0.00516187185301915,"Klf15/Spi1/Atf2/Ctcf/Arntl/Foxp3",6
"GO:0071514","GO:0071514","genetic imprinting","3/172","37/29008",0.00137247760153907,0.00844703605971387,0.00541244027456672,"Ctcf/Zfp42/Ctcfl",3
"GO:0045913","GO:0045913","positive regulation of carbohydrate metabolic process","4/172","81/29008",0.00139205400539516,0.00853375279596074,0.00546800404302037,"Mlxipl/Pou1f1/Foxo1/Myc",4
"GO:0001667","GO:0001667","ameboidal-type cell migration","9/172","444/29008",0.00139326576260583,0.00853375279596074,0.00546800404302037,"Sp1/Patz1/Klf4/Ets1/Jun/Egr3/Foxp1/Rreb1/Foxc2",9
"GO:0009743","GO:0009743","response to carbohydrate","6/172","204/29008",0.00140817614893641,0.00860439526976011,0.00551326822415845,"Klf7/Egr1/Mlxipl/Foxa2/Rfx6/Srebf1",6
"GO:0035966","GO:0035966","response to topologically incorrect protein","5/172","138/29008",0.00142041713383929,0.00865842788761367,0.00554788963632521,"Creb3l4/Atf3/Creb3/Creb3l2/Bhlha15",5
"GO:0046686","GO:0046686","response to cadmium ion","3/172","38/29008",0.00148366668631172,0.00888904145112699,0.00569565532954555,"Fos/Jun/Foxa2",3
"GO:0060674","GO:0060674","placenta blood vessel development","3/172","38/29008",0.00148366668631172,0.00888904145112699,0.00569565532954555,"Junb/Hes1/Hey1",3
"GO:0071634","GO:0071634","regulation of transforming growth factor beta production","3/172","38/29008",0.00148366668631172,0.00888904145112699,0.00569565532954555,"Atf2/Creb1/Foxp3",3
"GO:0002357","GO:0002357","defense response to tumor cell","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Klf4/Spi1",2
"GO:0003357","GO:0003357","noradrenergic neuron differentiation","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Sox11/Ascl1",2
"GO:0006735","GO:0006735","NADH regeneration","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Foxk2/Foxk1",2
"GO:0010944","GO:0010944","negative regulation of transcription by competitive promoter binding","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Creb1/Bhlhe41",2
"GO:0021520","GO:0021520","spinal cord motor neuron cell fate specification","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Hoxd10/Hoxc10",2
"GO:0033152","GO:0033152","immunoglobulin V(D)J recombination","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Foxp1/Yy1",2
"GO:0043353","GO:0043353","enucleate erythrocyte differentiation","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Sp3/Sp1",2
"GO:0045023","GO:0045023","G0 to G1 transition","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Foxo4/Sox15",2
"GO:0045542","GO:0045542","positive regulation of cholesterol biosynthetic process","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Srebf2/Srebf1",2
"GO:0048703","GO:0048703","embryonic viscerocranium morphogenesis","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Foxc2/Lhx1",2
"GO:0061621","GO:0061621","canonical glycolysis","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Foxk2/Foxk1",2
"GO:0061718","GO:0061718","glucose catabolic process to pyruvate","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Foxk2/Foxk1",2
"GO:0070316","GO:0070316","regulation of G0 to G1 transition","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Foxo4/Sox15",2
"GO:0106120","GO:0106120","positive regulation of sterol biosynthetic process","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Srebf2/Srebf1",2
"GO:1901724","GO:1901724","positive regulation of cell proliferation involved in kidney development","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Egr1/Myc",2
"GO:1902884","GO:1902884","positive regulation of response to oxidative stress","2/172","10/29008",0.00152453340429454,0.00888904145112699,0.00569565532954555,"Foxp1/Foxo3",2
"GO:0009566","GO:0009566","fertilization","6/172","208/29008",0.00155410809727081,0.00902019916138044,0.00577969466219163,"Wt1/Prdm9/Foxl2/Hoxd11/Hoxa10/Hoxd10",6
"GO:0032869","GO:0032869","cellular response to insulin stimulus","6/172","208/29008",0.00155410809727081,0.00902019916138044,0.00577969466219163,"Sp1/Foxo1/Srebf1/Foxc2/Foxo4/Usf1",6
"GO:0016052","GO:0016052","carbohydrate catabolic process","5/172","141/29008",0.00156182950061519,0.00904441265356252,0.005795209462809,"Zbtb7a/Mlxipl/Myc/Foxk2/Foxk1",5
"GO:0051216","GO:0051216","cartilage development","6/172","212/29008",0.00171128018599521,0.00988739663019455,0.00633535163737576,"Zbtb7a/Atf2/Hoxd11/Mycn/Nfib/Creb3l2",6
"GO:0033144","GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway","3/172","40/29008",0.00172261947663004,0.00993039462998491,0.00636290261551128,"Zbtb7a/Arntl/Foxp1",3
"GO:0016570","GO:0016570","histone modification","9/172","461/29008",0.00180009623445796,0.0103536009151216,0.00663407213887203,"Jdp2/Elk4/Spi1/Prdm9/Atf2/Ctcf/Foxp3/Srebf1/Ctcfl",9
"GO:0000578","GO:0000578","embryonic axis specification","3/172","41/29008",0.00185057513064463,0.0104168599986715,0.00667460541103014,"Wt1/Foxa2/Lhx1",3
"GO:0021522","GO:0021522","spinal cord motor neuron differentiation","3/172","41/29008",0.00185057513064463,0.0104168599986715,0.00667460541103014,"Olig2/Hoxd10/Hoxc10",3
"GO:0071604","GO:0071604","transforming growth factor beta production","3/172","41/29008",0.00185057513064463,0.0104168599986715,0.00667460541103014,"Atf2/Creb1/Foxp3",3
"GO:0002887","GO:0002887","negative regulation of myeloid leukocyte mediated immunity","2/172","11/29008",0.00185606532158433,0.0104168599986715,0.00667460541103014,"Spi1/Foxf1",2
"GO:0035881","GO:0035881","amacrine cell differentiation","2/172","11/29008",0.00185606532158433,0.0104168599986715,0.00667460541103014,"Ikzf1/Ptf1a",2
"GO:0036462","GO:0036462","TRAIL-activated apoptotic signaling pathway","2/172","11/29008",0.00185606532158433,0.0104168599986715,0.00667460541103014,"Atf3/Spi1",2
"GO:0045472","GO:0045472","response to ether","2/172","11/29008",0.00185606532158433,0.0104168599986715,0.00667460541103014,"Foxp1/Nfatc4",2
"GO:0045898","GO:0045898","regulation of RNA polymerase II transcription preinitiation complex assembly","2/172","11/29008",0.00185606532158433,0.0104168599986715,0.00667460541103014,"Ikzf1/Creb1",2
"GO:0048382","GO:0048382","mesendoderm development","2/172","11/29008",0.00185606532158433,0.0104168599986715,0.00667460541103014,"Foxa2/Lhx1",2
"GO:0048505","GO:0048505","regulation of timing of cell differentiation","2/172","11/29008",0.00185606532158433,0.0104168599986715,0.00667460541103014,"Hes1/Ascl1",2
"GO:0072075","GO:0072075","metanephric mesenchyme development","2/172","11/29008",0.00185606532158433,0.0104168599986715,0.00667460541103014,"Wt1/Myc",2
"GO:0035265","GO:0035265","organ growth","6/172","216/29008",0.00188024337530367,0.0105293629017006,0.00674669167170849,"Wt1/Atf2/Foxp1/Yy1/Foxc2/Foxc1",6
"GO:0003281","GO:0003281","ventricular septum development","4/172","88/29008",0.00188953938310759,0.0105582156757854,0.00676517909325917,"Hes1/Sox11/Hey1/Hoxa13",4
"GO:0030522","GO:0030522","intracellular receptor signaling pathway","6/172","217/29008",0.00192439191183371,0.0107294323661976,0.00687488622654402,"Klf2/Klf9/Zbtb7a/Arntl/Foxp1/Ptf1a",6
"GO:0048839","GO:0048839","inner ear development","6/172","218/29008",0.00196932113716543,0.0109089045966336,0.00698988309897491,"Hes1/Pou3f4/Mycn/Hey1/Hoxa13/Foxi1",6
"GO:0008593","GO:0008593","regulation of Notch signaling pathway","4/172","89/29008",0.0019694254766293,0.0109089045966336,0.00698988309897491,"Zbtb7a/Hes1/Hey1/Ascl1",4
"GO:0014032","GO:0014032","neural crest cell development","4/172","89/29008",0.0019694254766293,0.0109089045966336,0.00698988309897491,"Hes1/Sox11/Foxc2/Foxc1",4
"GO:0014037","GO:0014037","Schwann cell differentiation","3/172","42/29008",0.00198430780779078,0.0109437582126643,0.00701221556136591,"Pou3f1/Pou3f2/Egr2",3
"GO:0031076","GO:0031076","embryonic camera-type eye development","3/172","42/29008",0.00198430780779078,0.0109437582126643,0.00701221556136591,"Sp3/Sp1/Sox11",3
"GO:0035264","GO:0035264","multicellular organism growth","6/172","220/29008",0.00206155708234538,0.0113452428635336,0.00726946694263429,"Sp2/Klf2/Ikzf1/Creb1/Pou3f2/Pou1f1",6
"GO:0045785","GO:0045785","positive regulation of cell adhesion","9/172","471/29008",0.00208067171115691,0.0114074656543163,0.00730933620996634,"Ets1/Ikzf1/Tfe3/Egr3/Hes1/Foxp3/Foxf1/Rreb1/Foxc2",9
"GO:0050769","GO:0050769","positive regulation of neurogenesis","7/172","298/29008",0.00208181771163935,0.0114074656543163,0.00730933620996634,"Etv5/Hes1/Sox11/Myc/Olig2/Ascl1/Egr2",7
"GO:0048639","GO:0048639","positive regulation of developmental growth","6/172","221/29008",0.00210888158904877,0.0115062747085573,0.00737264813392232,"Wt1/Ikzf1/Creb1/Pou3f2/Pou1f1/Sox15",6
"GO:0055001","GO:0055001","muscle cell development","6/172","221/29008",0.00210888158904877,0.0115062747085573,0.00737264813392232,"Hes1/Foxp1/Yy1/Mef2a/Nfatc3/Nfatc4",6
"GO:0016925","GO:0016925","protein sumoylation","3/172","43/29008",0.00212390785263531,0.0115388426620784,0.00739351605754093,"Egr1/Arnt/Egr2",3
"GO:0030851","GO:0030851","granulocyte differentiation","3/172","43/29008",0.00212390785263531,0.0115388426620784,0.00739351605754093,"Sp3/Spi1/Ikzf1",3
"GO:0040014","GO:0040014","regulation of multicellular organism growth","4/172","91/29008",0.00213615082483376,0.0115806644716519,0.00742031339152779,"Ikzf1/Creb1/Pou3f2/Pou1f1",4
"GO:0014745","GO:0014745","negative regulation of muscle adaptation","2/172","12/29008",0.00221861240016777,0.0118264108695136,0.00757777545179522,"Klf4/Foxo1",2
"GO:0043301","GO:0043301","negative regulation of leukocyte degranulation","2/172","12/29008",0.00221861240016777,0.0118264108695136,0.00757777545179522,"Spi1/Foxf1",2
"GO:0048934","GO:0048934","peripheral nervous system neuron differentiation","2/172","12/29008",0.00221861240016777,0.0118264108695136,0.00757777545179522,"Etv1/Hoxd10",2
"GO:0048935","GO:0048935","peripheral nervous system neuron development","2/172","12/29008",0.00221861240016777,0.0118264108695136,0.00757777545179522,"Etv1/Hoxd10",2
"GO:0060433","GO:0060433","bronchus development","2/172","12/29008",0.00221861240016777,0.0118264108695136,0.00757777545179522,"Spdef/Foxp1",2
"GO:0060502","GO:0060502","epithelial cell proliferation involved in lung morphogenesis","2/172","12/29008",0.00221861240016777,0.0118264108695136,0.00757777545179522,"Foxp2/Nfib",2
"GO:0072124","GO:0072124","regulation of glomerular mesangial cell proliferation","2/172","12/29008",0.00221861240016777,0.0118264108695136,0.00757777545179522,"Egr1/Wt1",2
"GO:2001054","GO:2001054","negative regulation of mesenchymal cell apoptotic process","2/172","12/29008",0.00221861240016777,0.0118264108695136,0.00757777545179522,"Wt1/Pou3f4",2
"GO:0006325","GO:0006325","chromatin organization","9/172","477/29008",0.00226510223108478,0.012049019801261,0.0077204121753928,"Klf1/Zbtb7a/Prdm9/Ikzf1/Ctcf/Myc/Foxa2/Foxa3/Ctcfl",9
"GO:0043535","GO:0043535","regulation of blood vessel endothelial cell migration","4/172","93/29008",0.00231237182144981,0.0122748404188627,0.00786510678743126,"Sp1/Klf4/Ets1/Foxc2",4
"GO:0022612","GO:0022612","gland morphogenesis","5/172","155/29008",0.00236205930250235,0.0125125303592017,0.00801740667071047,"Etv5/Etv4/Elf3/Nfib/Hoxa13",5
"GO:0001569","GO:0001569","branching involved in blood vessel morphogenesis","3/172","45/29008",0.00242106044807726,0.0127193031375275,0.00814989637540494,"Nfatc3/Foxc2/Nfatc4",3
"GO:0034198","GO:0034198","cellular response to amino acid starvation","3/172","45/29008",0.00242106044807726,0.0127193031375275,0.00814989637540494,"Atf3/Atf2/Tfeb",3
"GO:0035136","GO:0035136","forelimb morphogenesis","3/172","45/29008",0.00242106044807726,0.0127193031375275,0.00814989637540494,"Hoxd11/Hoxd10/Hoxa13",3
"GO:0048821","GO:0048821","erythrocyte development","3/172","45/29008",0.00242106044807726,0.0127193031375275,0.00814989637540494,"Klf1/Klf2/Zbtb7a",3
"GO:0045685","GO:0045685","regulation of glial cell differentiation","4/172","95/29008",0.00249835634123255,0.0130714824588512,0.00837555535556399,"Hes1/Mycn/Olig2/Egr2",4
"GO:0048864","GO:0048864","stem cell development","4/172","95/29008",0.00249835634123255,0.0130714824588512,0.00837555535556399,"Hes1/Sox11/Foxc2/Foxc1",4
"GO:0030073","GO:0030073","insulin secretion","6/172","230/29008",0.00257261499895829,0.0134049550456968,0.00858922799135574,"Klf7/Arntl/Rfx3/Foxa2/Rfx6/Srebf1",6
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","6/172","230/29008",0.00257261499895829,0.0134049550456968,0.00858922799135574,"Klf7/Arntl/Rfx3/Foxa2/Rfx6/Srebf1",6
"GO:0021527","GO:0021527","spinal cord association neuron differentiation","2/172","13/29008",0.00261179950135713,0.013444171978703,0.00861435625009019,"Ascl1/Lhx1",2
"GO:0040034","GO:0040034","regulation of development, heterochronic","2/172","13/29008",0.00261179950135713,0.013444171978703,0.00861435625009019,"Hes1/Ascl1",2
"GO:0045618","GO:0045618","positive regulation of keratinocyte differentiation","2/172","13/29008",0.00261179950135713,0.013444171978703,0.00861435625009019,"Etv4/Foxc1",2
"GO:0048340","GO:0048340","paraxial mesoderm morphogenesis","2/172","13/29008",0.00261179950135713,0.013444171978703,0.00861435625009019,"Foxc2/Foxc1",2
"GO:0061620","GO:0061620","glycolytic process through glucose-6-phosphate","2/172","13/29008",0.00261179950135713,0.013444171978703,0.00861435625009019,"Foxk2/Foxk1",2
"GO:0072110","GO:0072110","glomerular mesangial cell proliferation","2/172","13/29008",0.00261179950135713,0.013444171978703,0.00861435625009019,"Egr1/Wt1",2
"GO:0006110","GO:0006110","regulation of glycolytic process","3/172","47/29008",0.00274271216074811,0.0140895777935205,0.00902790017258131,"Zbtb7a/Mlxipl/Myc",3
"GO:0007338","GO:0007338","single fertilization","5/172","161/29008",0.00278306391401977,0.0142681023197633,0.0091422898033351,"Wt1/Foxl2/Hoxd11/Hoxa10/Hoxd10",5
"GO:0014033","GO:0014033","neural crest cell differentiation","4/172","98/29008",0.00279622006490652,0.0143067645087988,0.00916706260974427,"Hes1/Sox11/Foxc2/Foxc1",4
"GO:0002791","GO:0002791","regulation of peptide secretion","6/172","235/29008",0.0028612452381596,0.0146101259856326,0.0093614415449542,"Klf7/Arntl/Rfx3/Foxa2/Rfx6/Srebf1",6
"GO:0007611","GO:0007611","learning or memory","7/172","317/29008",0.00293623304444877,0.0149630435945109,0.00958757358303167,"Egr1/Jun/Creb1/Foxp2/Meis2/Neurod2/Nfatc4",7
"GO:0090087","GO:0090087","regulation of peptide transport","6/172","237/29008",0.00298324036453638,0.0151346951654521,0.00969755936611427,"Klf7/Arntl/Rfx3/Foxa2/Rfx6/Srebf1",6
"GO:0010675","GO:0010675","regulation of cellular carbohydrate metabolic process","5/172","164/29008",0.00301278456228624,0.0151346951654521,0.00969755936611427,"Pou1f1/Foxo1/Foxk2/Foxa2/Foxk1",5
"GO:0021984","GO:0021984","adenohypophysis development","2/172","14/29008",0.00303525479966484,0.0151346951654521,0.00969755936611427,"Hes1/Pou1f1",2
"GO:0032525","GO:0032525","somite rostral/caudal axis specification","2/172","14/29008",0.00303525479966484,0.0151346951654521,0.00969755936611427,"Foxa2/Lhx1",2
"GO:0046886","GO:0046886","positive regulation of hormone biosynthetic process","2/172","14/29008",0.00303525479966484,0.0151346951654521,0.00969755936611427,"Egr1/Arnt",2
"GO:0048537","GO:0048537","mucosa-associated lymphoid tissue development","2/172","14/29008",0.00303525479966484,0.0151346951654521,0.00969755936611427,"Ikzf1/Foxl1",2
"GO:0048541","GO:0048541","Peyer's patch development","2/172","14/29008",0.00303525479966484,0.0151346951654521,0.00969755936611427,"Ikzf1/Foxl1",2
"GO:0061052","GO:0061052","negative regulation of cell growth involved in cardiac muscle cell development","2/172","14/29008",0.00303525479966484,0.0151346951654521,0.00969755936611427,"Foxp1/Yy1",2
"GO:0071285","GO:0071285","cellular response to lithium ion","2/172","14/29008",0.00303525479966484,0.0151346951654521,0.00969755936611427,"Nfatc3/Nfatc4",2
"GO:0072224","GO:0072224","metanephric glomerulus development","2/172","14/29008",0.00303525479966484,0.0151346951654521,0.00969755936611427,"Egr1/Wt1",2
"GO:1905809","GO:1905809","negative regulation of synapse organization","2/172","14/29008",0.00303525479966484,0.0151346951654521,0.00969755936611427,"Neurod2/Nfatc4",2
"GO:0010332","GO:0010332","response to gamma radiation","3/172","49/29008",0.00308950835009333,0.015299440860366,0.00980312020756327,"Egr1/Elk1/Myc",3
"GO:1902930","GO:1902930","regulation of alcohol biosynthetic process","3/172","49/29008",0.00308950835009333,0.015299440860366,0.00980312020756327,"Pou1f1/Srebf2/Srebf1",3
"GO:1990928","GO:1990928","response to amino acid starvation","3/172","49/29008",0.00308950835009333,0.015299440860366,0.00980312020756327,"Atf3/Atf2/Tfeb",3
"GO:0071383","GO:0071383","cellular response to steroid hormone stimulus","5/172","165/29008",0.00309231241879454,0.015299440860366,0.00980312020756327,"Klf9/Zbtb7a/Arntl/Foxp1/Tfap4",5
"GO:0009416","GO:0009416","response to light stimulus","7/172","321/29008",0.00314610997925171,0.015535442300646,0.00995433818404609,"Elk1/Creb1/Bhlhe40/Yy1/Usf1/Meis2/Nfatc4",7
"GO:0006476","GO:0006476","protein deacetylation","4/172","102/29008",0.0032300019815914,0.0159188492245549,0.010200006257657,"Jdp2/Elk4/Foxp3/Srebf1",4
"GO:0003197","GO:0003197","endocardial cushion development","3/172","50/29008",0.00327252824611442,0.0160353884059607,0.0102746787646224,"Erg/Foxf1/Hey1",3
"GO:0014888","GO:0014888","striated muscle adaptation","3/172","50/29008",0.00327252824611442,0.0160353884059607,0.0102746787646224,"Klf15/Foxo1/Nfatc3",3
"GO:0045646","GO:0045646","regulation of erythrocyte differentiation","3/172","50/29008",0.00327252824611442,0.0160353884059607,0.0102746787646224,"Ets1/Spi1/Foxo3",3
"GO:0043543","GO:0043543","protein acylation","6/172","243/29008",0.00337262552312042,0.0164625475726261,0.0105483810977209,"Klf15/Spi1/Atf2/Ctcf/Arntl/Foxp3",6
"GO:0060348","GO:0060348","bone development","6/172","243/29008",0.00337262552312042,0.0164625475726261,0.0105483810977209,"Fli1/Sp5/Atf2/Foxp1/Hoxd11/Foxc1",6
"GO:0021879","GO:0021879","forebrain neuron differentiation","3/172","51/29008",0.0034620613553643,0.0165839135467043,0.0106261463731878,"Hes1/Pou3f4/Ascl1",3
"GO:0048806","GO:0048806","genitalia development","3/172","51/29008",0.0034620613553643,0.0165839135467043,0.0106261463731878,"Wt1/Lhx1/Hoxa13",3
"GO:0051153","GO:0051153","regulation of striated muscle cell differentiation","4/172","104/29008",0.00346317233813637,0.0165839135467043,0.0106261463731878,"Bhlhe41/Foxp1/Yy1/Bhlha15",4
"GO:0001865","GO:0001865","NK T cell differentiation","2/172","15/29008",0.00348860975707752,0.0165839135467043,0.0106261463731878,"Ikzf1/Atf2",2
"GO:0003188","GO:0003188","heart valve formation","2/172","15/29008",0.00348860975707752,0.0165839135467043,0.0106261463731878,"Erg/Hey1",2
"GO:0010226","GO:0010226","response to lithium ion","2/172","15/29008",0.00348860975707752,0.0165839135467043,0.0106261463731878,"Nfatc3/Nfatc4",2
"GO:0010832","GO:0010832","negative regulation of myotube differentiation","2/172","15/29008",0.00348860975707752,0.0165839135467043,0.0106261463731878,"Bhlhe41/Bhlha15",2
